node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,leaf
ural1272,samo1298,kama1376,kama1351,,,,,,,,,,,,,,,,,,,,kama1378
araw1281,cari1281,anti1247,,,,,,,,,,,,,,,,,,,,,tain1254
choc1280,embe1258,atra1235,pana1309,,,,,,,,,,,,,,,,,,,,nort2972
rash1249,,,,,,,,,,,,,,,,,,,,,,,tago1246
aust1307,mala1545,nort3238,meso1254,sout3211,cent2296,nucl1754,bont1246,kank1245,maen1236,,,,,,,,,,,,,,nort2877
,,,,,,,,,,,,,,,,,,,,,,,puel1244
tuca1253,west2784,kore1286,,,,,,,,,,,,,,,,,,,,,kore1283
surm1244,sout2836,sout2838,didi1256,,,,,,,,,,,,,,,,,,,,murl1244
hmon1336,mien1242,mien1243,,,,,,,,,,,,,,,,,,,,,kimm1245
,,,,,,,,,,,,,,,,,,,,,,,mpur1239
aust1307,mala1545,east2712,ocea1241,cent2060,east2445,poly1242,tong1324,,,,,,,,,,,,,,,,niue1239
gong1255,omet1238,east2423,,,,,,,,,,,,,,,,,,,,,zays1235
aust1307,mala1545,east2712,ocea1241,west2818,nort3206,huon1245,sout2878,buan1245,mapo1247,,,,,,,,,,,,,,mang1404
nucl1709,dani1287,,,,,,,,,,,,,,,,,,,,,,wano1243
aust1307,atay1246,,,,,,,,,,,,,,,,,,,,,,taro1264
taik1256,kada1291,sout3143,west2798,gela1265,,,,,,,,,,,,,,,,,,,qaua1234
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,mbam1254,mbam1252,nucl1802,sana1299,sana1278,,,,,,,,,,,,,tuki1240
tupi1275,mawe1252,awet1245,tupi1276,sout3271,tupi1277,,,,,,,,,,,,,,,,,,ache1246
chib1249,core1252,magd1236,nort3000,arhu1241,east2571,east2572,,,,,,,,,,,,,,,,,mala1522
atla1278,volt1241,benu1247,idom1262,etul1244,etul1246,,,,,,,,,,,,,,,,,,etul1245
nort2933,roto1248,,,,,,,,,,,,,,,,,,,,,,roto1249
sino1245,bodi1256,tibe1275,east2777,cent2311,,,,,,,,,,,,,,,,,,,gahr1239
afro1255,cush1243,east2699,high1285,sida1247,sida1248,,,,,,,,,,,,,,,,,,sida1246
worr1236,west2435,,,,,,,,,,,,,,,,,,,,,,winj1235
sino1245,bodi1256,kaik1248,,,,,,,,,,,,,,,,,,,,,kaik1246
dogo1299,nort2824,yand1255,yand1256,,,,,,,,,,,,,,,,,,,,yand1257
aust1307,mala1545,east2712,ocea1241,sout3173,newc1243,main1286,sout3313,mids1246,,,,,,,,,,,,,,,orow1242
sepi1257,ramm1241,,,,,,,,,,,,,,,,,,,,,,awtu1239
cent2225,mang1393,mang1424,,,,,,,,,,,,,,,,,,,,,mang1394
atla1278,volt1241,nort3149,came1255,uban1244,zand1246,bara1360,,,,,,,,,,,,,,,,,ngal1296
aust1307,mala1545,east2712,ocea1241,sout2853,guad1241,nucl1470,ngge1240,,,,,,,,,,,,,,,,bugh1239
pama1250,sout3135,nort3154,gumb1242,,,,,,,,,,,,,,,,,,,,yayg1236
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,east2731,nort3203,grea1289,west2842,kivu1239,rwan1241,rund1244,,,,,,,,,,,haaa1252
aust1307,mala1545,mala1536,nort3170,bali1277,sasa1248,,,,,,,,,,,,,,,,,,sumb1241
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,east2731,nort3203,suku1274,nyam1286,,,,,,,,,,,,,,suku1261
coos1248,,,,,,,,,,,,,,,,,,,,,,,coos1249
mand1469,east2697,sout3140,guro1245,guro1246,guro1247,,,,,,,,,,,,,,,,,,guro1248
indo1319,clas1257,indo1320,iran1269,sout3157,midd1352,mode1259,fars1254,fars1255,east2745,,,,,,,,,,,,,,dari1249
pama1250,grea1282,guwa1245,mari1445,east2716,,,,,,,,,,,,,,,,,,,biri1256
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,east2731,mbug1243,,,,,,,,,,,,,,,,mbug1242
nucl1709,fini1244,fini1245,gusa1245,ufim1241,,,,,,,,,,,,,,,,,,,iyoo1238
aust1307,mala1545,east2712,ocea1241,west2818,meso1253,newi1242,stge1234,kand1307,,,,,,,,,,,,,,,kand1301
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,cent2260,nort3376,rive1266,liko1251,bwam1249,,,,,,,,,,,,,yaka1272
aust1307,mala1545,,,,,,,,,,,,,,,,,,,,,,atii1237
aust1307,mala1545,east2712,ocea1241,cent2060,east2445,poly1242,nucl1485,vanu1245,mele1252,,,,,,,,,,,,,,futu1245
aust1307,mala1545,east2712,ocea1241,nort3195,nort3205,espi1234,west2956,west2845,,,,,,,,,,,,,,,akei1237
indo1319,clas1257,indo1320,iran1269,ormu1249,,,,,,,,,,,,,,,,,,,ormu1247
quec1387,quec1388,chin1494,quec1389,cusc1235,,,,,,,,,,,,,,,,,,,cusc1236
indo1319,clas1257,ital1284,lati1262,lati1263,impe1234,roma1334,ital1285,west2813,shif1234,nort3208,gall1280,oila1234,,,,,,,,,,,wall1255
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,east2731,rufi1235,rufi1236,mate1261,,,,,,,,,,,,,,mpot1240
aust1307,mala1545,east2712,ocea1241,west2818,nort3206,scho1242,kair1261,kair1262,,,,,,,,,,,,,,,kair1263
tang1340,sout2758,,,,,,,,,,,,,,,,,,,,,,gang1267
tuca1253,east2698,west2789,cube1243,yupu1234,siri1280,,,,,,,,,,,,,,,,,,siri1274
chap1271,more1263,wari1269,wanh1234,wari1267,,,,,,,,,,,,,,,,,,,wari1268
atla1278,volt1241,benu1247,kain1275,cent2242,kamb1317,,,,,,,,,,,,,,,,,,cici1237
aust1305,khmu1236,phay1242,,,,,,,,,,,,,,,,,,,,,puoc1238
iwai1246,,,,,,,,,,,,,,,,,,,,,,,maun1240
pama1250,dese1234,wati1241,mart1257,,,,,,,,,,,,,,,,,,,,yulp1239
nucl1709,pani1259,auye1239,,,,,,,,,,,,,,,,,,,,,auye1238
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,east2731,mbug1243,,,,,,,,,,,,,,,,lang1320
sino1245,kuki1245,anga1312,anga1286,reng1253,,,,,,,,,,,,,,,,,,,sumi1235
nucl1709,kain1273,kain1274,gauw1235,awao1234,,,,,,,,,,,,,,,,,,,awap1236
aust1307,mala1545,east2712,ocea1241,cent2060,east2445,poly1242,nucl1485,nort3246,solo1260,cent2298,east2449,east2896,sout3383,tahi1244,,,,,,,,,tahi1242
sino1245,hima1249,maha1306,kira1253,west2424,,,,,,,,,,,,,,,,,,,tilu1238
sino1245,sini1245,minn1248,coas1318,minn1241,chao1239,,,,,,,,,,,,,,,,,,chao1238
aust1307,mala1545,cele1242,grea1299,east2488,salu1251,tali1261,,,,,,,,,,,,,,,,,tali1262
aust1307,mala1545,east2712,ocea1241,sout2853,mala1485,mala1540,mala1542,sout3198,,,,,,,,,,,,,,,oroh1237
aust1307,mala1545,east2712,ocea1241,nort3195,cent2269,epie1239,epii1237,baki1243,,,,,,,,,,,,,,,baki1244
kera1258,east2864,,,,,,,,,,,,,,,,,,,,,,apma1241
pama1250,sout3134,,,,,,,,,,,,,,,,,,,,,,nyun1247
aust1305,khme1253,,,,,,,,,,,,,,,,,,,,,,oldk1249
pama1250,dese1234,marr1265,,,,,,,,,,,,,,,,,,,,,kara1476
utoa1244,sout3136,cora1261,azte1234,east2720,isth1246,,,,,,,,,,,,,,,,,,pipi1250
afro1255,semi1276,west2786,cent2236,nort3165,aram1259,impe1236,midd1367,east2680,mand1468,,,,,,,,,,,,,,nucl1706
atla1278,volt1241,nort3149,came1255,uban1244,zand1246,zand1247,,,,,,,,,,,,,,,,,zand1248
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,bant1295,basa1292,yaun1239,ewon1241,,,,,,,,,,,,,,bebe1248
nucl1709,mada1298,kala1403,sout3148,soge1235,east2767,,,,,,,,,,,,,,,,,,gant1244
araw1281,sout3131,puru1269,puru1265,yine1239,piro1249,,,,,,,,,,,,,,,,,,yine1238
sino1245,kare1337,peri1254,pwoo1239,east2341,,,,,,,,,,,,,,,,,,,pwoe1235
haid1248,,,,,,,,,,,,,,,,,,,,,,,nort2938
yoku1255,gene1243,nimy1236,,,,,,,,,,,,,,,,,,,,,tule1245
tupi1275,mawe1252,awet1245,tupi1276,sout3271,tupi1287,,,,,,,,,,,,,,,,,,nhen1239
utoa1244,sout3136,cora1261,azte1234,west2809,cent2258,,,,,,,,,,,,,,,,,,clas1250
utoa1244,sout3136,cora1261,cora1259,,,,,,,,,,,,,,,,,,,,huic1243
aust1307,mala1545,west2817,sula1247,,,,,,,,,,,,,,,,,,,,sula1248
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,east2731,nort3203,kili1269,tait1249,,,,,,,,,,,,,,saga1262
aust1307,mala1545,east2712,ocea1241,nort3195,cent2269,mala1539,east2753,cent2315,unua1238,,,,,,,,,,,,,,rere1240
nucl1709,cent2116,awyu1265,grea1275,awyu1263,awyu1264,mapp1234,,,,,,,,,,,,,,,,,aghu1255
pama1250,dese1234,ngum1251,ngar1289,,,,,,,,,,,,,,,,,,,,warl1254
gunw1250,marn1242,cent2231,,,,,,,,,,,,,,,,,,,,,gunw1252
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,east2731,nyan1317,mitu1241,lega1253,west2869,,,,,,,,,,,,,lega1249
aust1307,mala1545,east2712,ocea1241,micr1243,cent2276,west2844,pona1247,truk1243,nucl1749,cent2290,east2764,mort1238,,,,,,,,,,,mort1237
sino1245,gema1234,,,,,,,,,,,,,,,,,,,,,,zakh1243
indo1319,clas1257,indo1320,indo1321,midd1375,cont1248,midl1245,shau1239,indo1322,west2812,hind1270,,,,,,,,,,,,,urdu1245
aust1307,mala1545,nort2829,nucl1463,ment1248,,,,,,,,,,,,,,,,,,,ment1249
sino1245,kuki1245,kuki1246,cent2330,mara1381,nucl1757,,,,,,,,,,,,,,,,,,mara1382
aust1307,mala1545,nort3253,saba1285,sout3154,grea1293,dusu1277,,,,,,,,,,,,,,,,,kima1244
atla1278,volt1241,benu1247,akpe1249,edoi1239,nort3182,cent2259,,,,,,,,,,,,,,,,,bini1246
aust1307,mala1545,mala1536,nort3170,cham1327,cham1330,coas1305,cham1328,,,,,,,,,,,,,,,,west2650
aust1307,mala1545,bima1248,flor1240,sumb1242,sumb1243,kamb1320,,,,,,,,,,,,,,,,,kamb1299
sino1245,hima1249,maha1306,kira1253,east2719,uppe1412,loho1238,yamp1244,,,,,,,,,,,,,,,,yamp1242
afro1255,chad1250,west2785,west2714,west2799,west2717,,,,,,,,,,,,,,,,,,mwag1236
kuli1252,ngan1305,,,,,,,,,,,,,,,,,,,,,,nyan1313
afro1255,semi1276,west2786,cent2236,arab1394,arab1395,egyp1251,egyp1254,suda1235,east2897,,,,,,,,,,,,,,nubi1253
indo1319,clas1257,balt1263,slav1255,west2792,lech1241,poli1262,,,,,,,,,,,,,,,,,poli1260
indo1319,clas1257,germ1287,nort3152,west2793,nort3175,alts1234,midd1345,lowg1239,east2291,,,,,,,,,,,,,,plau1238
aust1305,pear1246,west2394,,,,,,,,,,,,,,,,,,,,,chon1284
atla1278,volt1241,benu1247,delt1251,obol1242,cent2253,efik1244,,,,,,,,,,,,,,,,,ibib1240
aust1307,mala1545,east2712,ocea1241,nort3195,cent2269,epie1239,efat1236,sout3196,,,,,,,,,,,,,,,sout2856
indo1319,clas1257,germ1287,nort3152,west2793,nort3175,angl1264,angl1265,late1254,merc1242,macr1271,paci1280,earl1243,,,,,,,,,,,tokp1240
cari1283,guia1242,tara1324,tiri1260,,,,,,,,,,,,,,,,,,,,trio1238
indo1319,clas1257,balt1263,slav1255,east1426,ukra1257,,,,,,,,,,,,,,,,,,ukra1253
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,east2731,bota1239,lenj1247,cent2279,kafu1239,,,,,,,,,,,,,ilaa1246
utoa1244,sout3136,tara1326,tara1321,,,,,,,,,,,,,,,,,,,,lowl1265
aust1307,mala1545,east2712,ocea1241,nort3195,cent2269,epie1239,efat1236,sout3196,,,,,,,,,,,,,,,sout2856
mand1469,west2780,mand1431,cent2047,mand1432,mand1433,mand1434,mand1435,west2499,,,,,,,,,,,,,,,mand1436
sino1245,burm1265,naqi1236,qian1263,,,,,,,,,,,,,,,,,,,,zhab1238
aust1307,mala1545,east2712,ocea1241,cent2060,east2445,poly1242,nucl1485,nort3246,solo1260,cent2298,,,,,,,,,,,,,east2449
aust1307,mala1545,east2712,ocea1241,nort3195,nort3205,torr1262,leme1240,,,,,,,,,,,,,,,,leme1238
afro1255,cush1243,east2699,lowl1267,sout3055,main1283,nucl1701,nucl1736,cent2302,cent2303,,,,,,,,,,,,,,bora1271
aust1307,mala1545,east2712,ocea1241,micr1243,cent2276,west2844,pona1247,truk1243,west2855,sons1245,,,,,,,,,,,,,sons1242
aust1307,mala1545,mala1536,nort3170,mala1538,iban1263,iban1269,,,,,,,,,,,,,,,,,mual1241
cent2225,moru1252,cent2043,,,,,,,,,,,,,,,,,,,,,lugb1240
afro1255,cush1243,east2699,lowl1267,sout3055,main1283,nucl1701,nucl1736,cent2302,cent2303,,,,,,,,,,,,,,orma1241
sali1297,maco1238,,,,,,,,,,,,,,,,,,,,,,piar1243
aust1307,mala1545,nort3253,saba1285,sout3154,grea1293,pait1248,,,,,,,,,,,,,,,,,seru1246
nucl1708,wape1249,cent2407,wape1250,auol1234,oloe1234,,,,,,,,,,,,,,,,,,oloo1241
aust1307,mala1545,east2712,ocea1241,sout3173,newc1243,main1286,sout3313,mids1246,,,,,,,,,,,,,,,tiri1258
aust1307,mala1545,east2712,ocea1241,cent2060,east2445,poly1242,nucl1485,elli1239,,,,,,,,,,,,,,,tuva1244
aust1307,mala1545,cele1242,kail1255,wotu1239,,,,,,,,,,,,,,,,,,,wotu1240
kaku1242,,,,,,,,,,,,,,,,,,,,,,,cacu1241
aust1305,khme1253,,,,,,,,,,,,,,,,,,,,,,cent1989
east2374,,,,,,,,,,,,,,,,,,,,,,,madn1237
pama1250,yuul1239,sout3142,,,,,,,,,,,,,,,,,,,,,rita1239
utoa1244,nort2953,numi1242,sout2968,utes1238,,,,,,,,,,,,,,,,,,,utee1244
japo1237,japa1256,japa1258,,,,,,,,,,,,,,,,,,,,,nucl1643
aust1307,mala1545,bima1248,flor1239,lama1293,flor1242,,,,,,,,,,,,,,,,,,lama1277
indo1319,clas1257,indo1320,indo1321,midd1375,cont1248,midl1245,indo1310,cent1977,,,,,,,,,,,,,,,kuma1273
otom1299,west2783,tlap1252,mang1426,,,,,,,,,,,,,,,,,,,,moni1237
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,bant1295,lund1274,leko1248,ngoe1239,bafa1251,bafa1252,,,,,,,,,,,,bafa1247
aust1307,mala1545,mala1536,nort3170,cham1327,cham1330,high1280,rade1241,,,,,,,,,,,,,,,,jara1266
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,east2731,bota1239,lenj1247,cent2279,kafu1239,,,,,,,,,,,,,tong1318
aust1305,khas1273,pala1352,east2331,angk1246,sout3232,,,,,,,,,,,,,,,,,,manm1238
sino1245,kuki1245,zeme1241,,,,,,,,,,,,,,,,,,,,,mara1379
west2434,waga1259,,,,,,,,,,,,,,,,,,,,,,mara1386
,,,,,,,,,,,,,,,,,,,,,,,tiwi1244
iroq1247,nort2947,tusc1256,,,,,,,,,,,,,,,,,,,,,tusc1257
tung1282,nort3147,,,,,,,,,,,,,,,,,,,,,,even1260
atla1278,volt1241,benu1247,juku1257,cent2241,juku1258,,,,,,,,,,,,,,,,,,tigo1236
kiow1265,,,,,,,,,,,,,,,,,,,,,,,kiow1266
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,cent2260,west2968,nzad1235,,,,,,,,,,,,,,,nzad1234
nucl1710,jeee1236,jese1235,core1264,,,,,,,,,,,,,,,,,,,,apin1244
aust1307,mala1545,east2712,ocea1241,nort3195,nort3205,espi1234,nucl1793,sout3339,,,,,,,,,,,,,,,saka1289
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,bant1295,b10b1234,tsog1242,sout3191,,,,,,,,,,,,,,bubi1250
quec1387,quec1388,chin1494,quec1389,colo1257,ecua1249,imba1241,,,,,,,,,,,,,,,,,imba1240
taik1256,kada1291,sout3143,west2798,gela1265,nort3188,ahou1236,,,,,,,,,,,,,,,,,aoua1234
aust1307,mala1545,east2712,ocea1241,cent2060,east2445,poly1242,nucl1485,nort3246,solo1260,cent2298,east2449,east2896,sout3383,,,,,,,,,,raka1237
ticu1244,,,,,,,,,,,,,,,,,,,,,,,ticu1245
aust1307,mala1545,grea1284,mano1276,cent2255,sout2913,sara1347,,,,,,,,,,,,,,,,,cota1241
yeni1252,nort2746,,,,,,,,,,,,,,,,,,,,,,kett1243
aust1307,mala1545,nunu1252,piru1243,west2843,hoam1238,east2468,,,,,,,,,,,,,,,,,lari1255
aust1307,mala1545,east2712,ocea1241,west2818,meso1253,will1243,naka1266,,,,,,,,,,,,,,,,naka1262
quec1387,quec1388,chin1494,quec1384,sanm1306,,,,,,,,,,,,,,,,,,,sanm1289
mani1293,bure1237,bure1238,,,,,,,,,,,,,,,,,,,,,bura1267
aust1307,mala1545,east2712,ocea1241,temo1244,reef1242,,,,,,,,,,,,,,,,,,nang1262
afro1255,chad1250,west2785,west2714,west2799,west2715,bole1261,nucl1735,gala1265,kirf1234,ngam1283,bola1254,,,,,,,,,,,,beel1236
nilo1247,sout2830,kale1246,cent2293,plat1260,,,,,,,,,,,,,,,,,,,tuge1241
taik1256,kamt1241,lakk1237,,,,,,,,,,,,,,,,,,,,,lakk1238
indo1319,clas1257,germ1287,nort3152,west2793,nort3175,angl1264,angl1265,late1254,merc1242,macr1271,guin1259,cari1284,west2854,misk1243,,,,,,,,,sana1297
otom1299,east2557,popo1292,zapo1436,chat1268,core1263,coas1314,east2736,,,,,,,,,,,,,,,,zaca1242
aust1307,mala1545,east2712,ocea1241,temo1244,utup1237,,,,,,,,,,,,,,,,,,tean1237
aust1307,mala1545,grea1302,east2741,seti1249,,,,,,,,,,,,,,,,,,,lian1255
sino1245,kuki1245,kuki1246,peri1260,khom1240,,,,,,,,,,,,,,,,,,,khum1248
aust1307,mala1545,mala1536,nort3170,mala1538,nucl1806,vehi1234,east2743,,,,,,,,,,,,,,,,kupa1239
cari1283,guia1242,waya1272,,,,,,,,,,,,,,,,,,,,,waya1269
cent2225,moru1252,cent2043,,,,,,,,,,,,,,,,,,,,,logo1259
indo1319,clas1257,celt1248,nucl1715,tgbc1234,insu1254,bryt1239,oldm1247,,,,,,,,,,,,,,,,wels1247
kera1258,mong1343,mwak1234,,,,,,,,,,,,,,,,,,,,,lang1328
aust1305,katu1271,west1492,brou1236,east2783,,,,,,,,,,,,,,,,,,,east2332
mong1349,mong1329,oira1260,khal1273,mong1331,,,,,,,,,,,,,,,,,,,halh1238
aust1307,mala1545,east2712,ocea1241,west2818,nort3206,nger1241,nger1240,east2772,,,,,,,,,,,,,,,bari1286
aust1307,mala1545,east2712,ocea1241,west2818,papu1253,peri1258,nimo1245,,,,,,,,,,,,,,,,sude1239
nucl1709,kain1273,goro1272,nucl1760,nucl1756,kama1374,yaga1260,,,,,,,,,,,,,,,,,huaa1250
afro1255,chad1250,east2632,east2633,east2709,dang1275,dang1276,,,,,,,,,,,,,,,,,miga1249
mong1349,mong1329,oira1260,khal1273,mong1331,,,,,,,,,,,,,,,,,,,peri1253
indo1319,clas1257,indo1320,indo1321,midd1375,dard1244,nucl1819,shin1270,kohi1247,,,,,,,,,,,,,,,kohi1248
aust1305,asli1243,cent1987,nort2682,mani1290,menr1235,,,,,,,,,,,,,,,,,,jeha1242
kala1402,,,,,,,,,,,,,,,,,,,,,,,kala1400
aust1307,mala1545,east2712,ocea1241,yape1250,,,,,,,,,,,,,,,,,,,yape1248
aust1307,west2572,,,,,,,,,,,,,,,,,,,,,,thao1240
afro1255,chad1250,bium1280,sout3145,bium1275,east2649,,,,,,,,,,,,,,,,,,gaan1243
afro1255,berb1260,grea1296,zena1250,,,,,,,,,,,,,,,,,,,,tari1263
sino1245,kuki1245,kuki1246,oldk1252,anal1240,,,,,,,,,,,,,,,,,,,lamk1238
aust1307,mala1545,basa1291,grea1283,sout2919,mala1537,nort3196,cent2382,,,,,,,,,,,,,,,,sout2920
,,,,,,,,,,,,,,,,,,,,,,,lafo1243
nort2933,roto1248,,,,,,,,,,,,,,,,,,,,,,roto1249
aust1307,mala1545,timo1265,weta1246,weta1245,,,,,,,,,,,,,,,,,,,iliu1237
aust1307,mala1545,nort3238,caga1241,iban1268,atta1244,,,,,,,,,,,,,,,,,,pamp1244
lowe1437,ramu1234,lowe1439,wagg1235,bosn1247,,,,,,,,,,,,,,,,,,,awar1249
aust1307,mala1545,east2712,ocea1241,west2818,papu1253,peri1258,kili1270,,,,,,,,,,,,,,,,misi1243
geel1240,,,,,,,,,,,,,,,,,,,,,,,bauz1241
aust1307,mala1545,east2712,ocea1241,cent2060,east2445,poly1242,nucl1485,nort3246,solo1260,cent2298,east2449,east2895,fare1245,,,,,,,,,,mang1401
aust1307,mala1545,east2712,ocea1241,nort3195,nort3205,torr1262,,,,,,,,,,,,,,,,,mota1237
indo1319,clas1257,indo1320,indo1321,,,,,,,,,,,,,,,,,,,,dame1241
otom1299,west2783,otop1241,chin1484,cent2365,nort3349,chin1486,,,,,,,,,,,,,,,,,soch1239
atla1278,volt1241,kwav1236,nyoa1234,agne1238,,,,,,,,,,,,,,,,,,,abee1242
pama1250,dese1234,ngum1251,ngum1256,guri1250,ngum1257,ngar1235,,,,,,,,,,,,,,,,,bili1250
utoa1244,sout3136,tepi1240,pima1249,,,,,,,,,,,,,,,,,,,,toho1245
aust1307,mala1545,east2712,ocea1241,cent2060,east2445,poly1242,nucl1485,nort3246,solo1260,cent2298,east2449,east2896,sout3383,,,,,,,,,,rapa1245
otom1299,west2783,otop1241,otop1242,otom1297,otom1300,sout3245,tila1239,,,,,,,,,,,,,,,,ocoy1234
eski1264,aleu1261,,,,,,,,,,,,,,,,,,,,,,medn1235
aust1307,mala1545,mala1536,nort3170,cham1327,cham1330,high1280,rade1241,,,,,,,,,,,,,,,,biha1246
coch1271,yuma1250,gene1244,paii1252,,,,,,,,,,,,,,,,,,,,hava1248
choc1280,,,,,,,,,,,,,,,,,,,,,,,woun1238
eski1264,eski1265,yupi1267,,,,,,,,,,,,,,,,,,,,,cent2127
lake1255,tari1255,east2502,erit1238,,,,,,,,,,,,,,,,,,,,obok1239
aust1307,mala1545,east2712,ocea1241,west2818,papu1253,peri1258,cent2070,west2850,nucl1506,,,,,,,,,,,,,,meke1243
aust1307,mala1545,east2712,ocea1241,nort3195,cent2269,mala1539,west2871,cent2316,,,,,,,,,,,,,,,ling1265
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,east2731,sout3387,nucl1826,dims1234,ngun1280,tson1250,tswa1254,,,,,,,,,,,tswa1255
eski1264,eski1265,inui1246,,,,,,,,,,,,,,,,,,,,,east2534
worr1236,west2435,worr1237,,,,,,,,,,,,,,,,,,,,,yawi1239
chim1311,,,,,,,,,,,,,,,,,,,,,,,quil1240
aust1307,mala1545,east2712,ocea1241,west2818,nort3206,huon1245,nort2858,,,,,,,,,,,,,,,,yabe1254
ural1272,finn1317,coas1319,neva1234,nort3282,lado1234,east2796,,,,,,,,,,,,,,,,,livv1243
pama1250,ngar1290,sout2766,thaw1238,,,,,,,,,,,,,,,,,,,,bula1255
indo1319,clas1257,balt1263,slav1255,sout3147,east2269,mace1252,,,,,,,,,,,,,,,,,mace1250
utoa1244,sout3136,tepi1240,tepe1281,,,,,,,,,,,,,,,,,,,,nort2959
aust1305,bahn1264,west2399,sout2690,mnon1258,mnon1259,,,,,,,,,,,,,,,,,,east2333
barb1265,caya1244,,,,,,,,,,,,,,,,,,,,,,colo1256
aust1305,mund1335,guto1244,,,,,,,,,,,,,,,,,,,,,bond1245
abkh1242,abkh1243,,,,,,,,,,,,,,,,,,,,,,abaz1241
chon1288,cont1245,,,,,,,,,,,,,,,,,,,,,,tehu1242
ural1272,finn1317,sout2679,,,,,,,,,,,,,,,,,,,,,voro1241
algi1248,algo1256,algo1257,cree1271,cree1272,,,,,,,,,,,,,,,,,,,wood1236
aust1307,mala1545,east2712,ocea1241,nort3195,cent2269,epie1239,epii1237,baki1243,,,,,,,,,,,,,,,bier1244
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,east2731,bota1239,lenj1247,,,,,,,,,,,,,,,soli1239
sino1245,kuki1245,kuki1246,cent2330,cent2005,laic1236,fala1242,,,,,,,,,,,,,,,,,fala1243
mand1469,east2697,bisa1265,samo1302,busa1252,boko1265,,,,,,,,,,,,,,,,,,busa1253
indo1319,clas1257,ital1284,lati1262,lati1263,impe1234,,,,,,,,,,,,,,,,,,lati1261
araw1281,sout3131,boli1260,tere1279,,,,,,,,,,,,,,,,,,,,guan1270
araw1281,sout3131,boli1260,moxo1235,moxo1234,,,,,,,,,,,,,,,,,,,trin1274
nada1235,east2549,,,,,,,,,,,,,,,,,,,,,,daww1239
atla1278,volt1241,benu1247,defo1239,ayer1244,,,,,,,,,,,,,,,,,,,ahan1244
jarr1235,,,,,,,,,,,,,,,,,,,,,,,kitj1240
sino1245,macr1268,koro1317,,,,,,,,,,,,,,,,,,,,,mila1245
pama1250,sout3135,wira1261,,,,,,,,,,,,,,,,,,,,,wang1291
atla1278,volt1241,nort3149,came1255,uban1244,ngba1292,east2391,mayo1260,,,,,,,,,,,,,,,,mayo1261
otom1299,east2557,popo1292,zapo1436,chat1268,core1263,coas1314,east2736,,,,,,,,,,,,,,,,nopa1235
atla1278,volt1241,kwav1236,nyoa1234,poto1254,tano1248,guan1278,nort3204,otin1234,moun1254,,,,,,,,,,,,,,nawu1242
hata1242,,,,,,,,,,,,,,,,,,,,,,,hata1243
,,,,,,,,,,,,,,,,,,,,,,,basq1248
pama1250,yuul1239,sout3142,sout3149,dhuw1248,east2378,,,,,,,,,,,,,,,,,,djam1256
aust1307,mala1545,east2712,ocea1241,west2818,nort3206,huon1245,mark1257,uppe1423,,,,,,,,,,,,,,,adze1240
ayma1253,tupe1234,,,,,,,,,,,,,,,,,,,,,,jaqa1244
aust1307,mala1545,east2712,ocea1241,west2818,papu1253,peri1258,kili1270,kili1266,kili1271,,,,,,,,,,,,,,muyu1244
aust1307,mala1545,nunu1252,thre1238,amal1243,nort3221,,,,,,,,,,,,,,,,,,sale1244
iwai1246,,,,,,,,,,,,,,,,,,,,,,,maun1240
nilo1247,west2493,lwoo1234,sout2831,adho1241,adho1242,,,,,,,,,,,,,,,,,,luok1236
araw1281,cari1281,anti1247,iner1234,,,,,,,,,,,,,,,,,,,,araw1276
atla1278,volt1241,benu1247,igbo1258,igbo1259,,,,,,,,,,,,,,,,,,,nucl1417
aust1307,mala1545,east2712,ocea1241,west2818,meso1253,newi1242,taba1270,,,,,,,,,,,,,,,,nots1237
afro1255,semi1276,west2786,cent2236,arab1394,arab1395,,,,,,,,,,,,,,,,,,stan1318
drav1251,sout3133,sout3138,tulu1261,kora1289,,,,,,,,,,,,,,,,,,,korr1238
pama1250,ngar1290,sout2766,ngar1291,,,,,,,,,,,,,,,,,,,,yind1248
atla1278,volt1241,benu1247,bant1294,sout3152,narr1281,east2731,nort3203,grea1289,east2750,sugu1245,,,,,,,,,,,,,jita1239
indo1319,clas1257,indo1320,indo1321,midd1375,cont1248,indo1325,mara1416,mara1422,oldm1248,mode1268,,,,,,,,,,,,,mara1378
